Timestamp,Fx,Fy,Fz,Tx,Ty,Tz
216635417747,0.040395692,-0.03180356,0.011307756,0.2180922,0.33811182,0.20043543
216635418945,-0.01632726,0.0019678166,-0.022813858,-0.26487112,0.077294864,-0.39994004
216635419865,0.02170218,0.028451184,0.072924614,0.3101106,0.47614247,-0.080786936
216635420884,0.024016403,-0.03353154,-0.013017402,-0.4289437,0.21186672,-0.26350895
216635421824,0.010243948,-0.022893708,-0.1469643,-0.02557428,-0.060418874,0.18704675
216635422993,0.029601233,0.023566663,0.025500163,0.44627616,-0.22226134,-0.3983676
216635423993,7.8089035E-4,-0.01963986,-0.04621519,-0.11688212,-0.17038922,0.25605997
216635424951,-0.015711663,0.004076956,-0.0012406702,0.35422382,0.12650853,-0.02035644
216635425978,0.037882075,-0.046293277,0.0010927859,-0.12625667,0.05801973,-0.19074051
216635426969,0.01003149,-0.064048104,9.929258E-4,0.05318606,0.22265938,0.33402374
216635428039,-0.0033449337,0.053801626,-0.025709175,0.26596624,0.38728186,0.47581816
216635428973,0.003124911,-0.024814172,-0.11004156,-0.33919916,-0.09281118,-0.7869036
216635430035,0.0032342158,-0.022653501,0.09449632,0.4537423,-0.031909708,-0.13179418
216635431108,0.002530512,0.028431246,0.032209024,0.2212572,-0.19986969,-0.38194028
216635432121,0.042657282,-0.03298652,-0.029737255,0.34303442,0.15875156,0.29607096
216635432957,-0.023620507,0.0046930714,-0.023844162,0.31292307,0.36572453,0.14812854
216635433932,0.010082586,-0.005721788,0.050663155,0.37604904,0.236059,-0.087446444
216635435028,0.0048668436,5.243715E-4,-0.04056298,0.53068966,0.46522692,-0.06441666
216635435962,-0.028200831,0.0020167253,-0.047507666,0.20290248,0.5761061,0.05652534
216635436965,0.034977194,-0.088073835,-0.11542228,-0.28639415,-0.3594981,0.31742287
216635437898,-0.04299013,-0.0066275997,0.043158915,0.44369978,-0.3086545,0.36101034
216635438982,-0.027267551,-0.030877542,-0.14275613,-0.33872494,0.17500451,0.2861802
216635440027,0.012614053,-0.008374798,0.0494749,0.58682406,-0.4933719,0.5346434
216635440978,0.017798763,-0.011174624,-0.012097143,0.3997598,0.26124802,0.6197572
216635442205,0.039700475,0.029318312,0.046496253,-0.16087002,0.08620174,-0.6024231
216635443057,0.010535749,0.004634721,-0.029488115,-0.055202536,0.18285008,-0.017548408
216635445110,-0.048674576,0.03553764,0.023605278,0.06264224,0.18695028,-0.29212436
216635445116,-0.012509215,-0.039316762,-0.030010372,-0.19015935,0.2501815,-0.059762154
216635447157,-0.035612244,0.03751676,-0.12210279,0.11450808,-0.10735357,-0.19365199
216635447163,-0.047892407,-0.042457122,-0.019518374,-0.21102738,0.007797838,0.2124854
216635448103,-0.01415159,-0.040760227,-0.104440875,0.2992173,0.7162854,0.6118186
216635449194,-0.002978264,-0.0101226745,0.008842785,-0.102642134,0.06924282,-0.35848087
216635450104,0.013820155,-0.0047587673,0.007089844,-0.79203826,0.060278255,0.35081974
216635451221,-0.011966426,0.030235237,-0.096040934,-0.2890455,0.038675647,-0.5273906
216635452117,-0.02058209,-0.0081338715,-0.14159596,-0.3567173,0.65915453,-0.1882475
