Timestamp,Fx,Fy,Fz,Tx,Ty,Tz
37766024327,-0.011532812,-0.024091227,-0.034736898,0.25599292,-0.47237918,0.1858187
37766025405,0.0060238177,2.0025237E-4,0.077167355,-0.5065662,-0.01764091,0.08105653
37766026389,0.029350188,0.030474601,-0.08051056,0.26318115,-0.5150504,-0.15158525
37766027382,0.02002858,-0.027399685,-0.03828027,-0.12148194,0.21266273,-1.051453
37766028382,-0.0060766605,-0.110991344,-0.06436378,-0.6370839,0.62886834,-0.0807937
37766029416,-0.010476214,0.006552484,-0.16828394,0.030251581,0.40893522,-0.64599407
37766030361,-0.008174283,-0.013911911,-0.018521534,-0.21434402,0.32095665,0.08204766
37766031421,0.022055821,-0.04613644,0.055332396,-0.77778524,0.28474328,0.20079859
37766032412,-0.03952298,0.026267353,0.044104848,-0.28646904,-0.00895694,0.05265392
37766033395,-0.020418383,0.031844214,0.004758549,-0.21578738,0.8046931,-0.012130149
37766034439,-0.06878632,0.004140139,-0.0011847431,0.12446505,0.36700076,-0.42303264
37766035414,0.0010273166,0.04336626,-0.028021688,0.30673304,-0.21924536,-0.31187776
37766036466,-0.006768745,0.011966653,-0.06458788,0.30661944,0.8246507,-0.40927887
37766037491,0.00983739,0.018447349,-0.045961708,0.2208925,0.113840215,-0.17004408
37766038513,-0.017627291,0.053663176,0.03579977,-0.11509097,-0.15746306,0.1697579
37766039522,-0.0023704986,-0.04067103,0.031089392,0.22961354,-0.48351467,-0.04187122
37766040618,-0.008899442,-0.024871426,-0.046311267,0.5989668,-0.46139517,0.28081194
37766041509,0.05118357,0.054649074,0.020267157,0.6207927,-0.24158388,-0.4554773
37766042622,-0.020313935,-0.015151558,0.040582128,-0.3610393,0.35115603,0.53741616
37766043520,-0.007046902,-0.04666596,-0.041042637,-0.27287012,0.0802224,0.029436132
37766044638,0.006163873,-0.006174447,-0.026999434,0.27888963,0.21665049,-0.70075977
37766045640,0.014820004,-0.033641003,0.11068412,-0.14601283,0.5740463,-0.057576995
37766046642,0.038232237,-0.0026250524,-0.035909247,0.160281,0.26392624,0.8683912
37766047549,0.015887013,-0.031093728,0.021849658,0.09882728,0.022397375,0.6436604
37766048633,-0.06714474,0.0013235073,0.059310526,-0.18793194,-0.20023748,0.012252545
37766049695,-0.049018458,-0.060727965,0.002595566,-0.028493648,-0.24797943,0.030814111
37766050589,-0.04487504,-0.015500998,0.032258414,-0.26811057,0.17303434,0.09292586
37766051598,-0.025507715,0.027565947,0.014317711,0.49108687,1.2691922,0.4377041
37766052631,0.0011806486,0.044680763,0.10358379,0.6415166,0.099852666,-0.110681556
37766053747,-1.368485E-4,0.03649092,0.04195153,0.66630894,0.14825045,-0.34028673
37766054656,0.007815555,-0.030288387,0.042105038,0.14790389,-0.56441885,-0.48555633
37766055643,-0.02898556,0.020544674,-3.2913883E-4,0.49463525,0.07671442,0.34728318
37766056613,0.0013104837,-0.032410316,-0.04670304,0.857082,-0.123999275,-0.20895065
37766057638,-0.037496377,-0.009345041,0.036575377,0.44541162,-0.020137263,0.24104808
37766058676,0.042080063,-0.060326524,0.05614567,0.04423036,-0.80241066,0.19543993
37766059681,0.03547804,0.033964213,0.05438053,0.41982502,0.24851507,0.49663538
37766060696,-0.014325962,-0.030671256,-0.06131732,0.0031139797,-0.034503095,-0.11496296
37766061688,-0.039993227,-0.026704954,0.058290966,0.5541916,0.47603592,0.39089772
37766062714,-0.025243672,-0.041572995,-0.093487516,-0.48551854,-0.36006555,-0.16693291
37766063697,0.07351876,-0.046630293,-0.019417588,-0.034142863,0.47829098,0.44399697
37766064739,0.014980473,0.06227915,-0.12991859,0.06997519,-0.088278785,0.47428897
37766065737,0.029082753,0.047111973,0.10925045,0.22807336,-0.110353135,0.47885433
37766066735,-0.0026745512,0.01557779,-0.0067258226,0.82250154,-0.032035757,-0.24769852
37766067708,0.021715438,0.014363526,0.14582527,0.054159086,-0.19457096,-0.4058634
37766068763,-0.026597919,0.08242682,0.02095566,0.69443834,-0.4896727,-0.4326801
37766069761,-0.059143584,-0.0143343555,0.037133824,0.2974628,0.0198685,-0.07467833
37766070764,0.030434476,0.025085859,0.053960513,0.1158474,0.20435485,-0.6614572
37766071835,-0.004312332,-0.012335099,-0.083619,0.5043764,-0.40892267,-0.07238234
37766072993,-0.03562231,0.019632054,0.0975483,0.39535558,0.6672302,-0.016690299
37766073835,0.019824317,-0.0064293975,-0.006223407,0.26366913,-0.03768646,0.020433566
37766074757,-0.06444582,0.001406594,-0.058592975,0.06357117,-0.5311473,0.39477995
37766075817,0.022332728,-0.048069295,0.018052882,0.20354302,-0.11304826,-0.20336328
37766076775,-0.09197356,0.03852609,-0.060774975,0.030475192,-0.08627042,0.13565685
37766077840,0.013613531,-0.0014248391,-0.1074104,0.010841479,-0.014102701,0.051084466
37766078842,1.3997359E-4,-0.023894943,1.6455293E-4,-0.15764728,0.30398658,0.29179266
37766079861,0.034714956,0.02818153,0.13576499,-0.13173743,-0.046294868,-0.023385553
37766080866,0.020199114,-0.026577422,0.040214255,0.055863533,0.070990376,-0.4396592
37766081827,-0.019361926,0.040976506,-0.113899104,0.2896282,0.9179329,-0.64520615
37766082868,-0.019913819,0.030948386,3.6558468E-4,0.1276897,-0.5268699,-0.16004045
37766083905,0.038516343,-0.049849473,-0.011487865,-0.67536306,-0.27507463,0.58787566
37766084894,-0.02609276,0.009492664,-0.08583473,0.14787029,0.14259295,0.67975855
37766085894,0.047266494,0.027066164,-0.1760396,-0.4172123,0.74455965,0.19902669
