Timestamp,Fx,Fy,Fz,Tx,Ty,Tz
36495528987,0.08447953,0.19235975,-0.28670478,-6.2894583,-0.84413856,0.41841415
36495529990,0.005937771,0.17765886,-0.41691983,-5.840966,-0.445802,0.16329071
36495530996,0.08969208,0.17643723,-0.18485083,-5.6332192,-0.3766183,-0.2938945
36495531998,0.02776114,0.106919296,-0.33608085,-6.0600305,-0.5800355,0.62368655
36495533025,0.11697763,0.09057197,-0.22331138,-5.5622363,-0.5430714,0.102909096
36495533995,0.06034378,0.09958565,-0.14879847,-5.78214,-0.42962334,-0.3365906
36495535026,0.05034459,0.13827269,-0.21918301,-5.6354995,-0.88748395,0.4670379
36495536052,0.05589134,0.19117182,-0.24780852,-6.1900153,-0.3509175,-0.35736763
36495537053,0.01831451,0.1217192,-0.2353147,-6.151992,-0.5013526,0.38847947
36495538050,-0.0034741915,0.1826347,-0.3429117,-5.7688713,-0.9284884,0.16410373
36495539084,0.051973574,0.14896286,-0.41841745,-5.935238,-0.59961593,-0.27651
36495540075,0.015192222,0.12108857,-0.24166866,-6.2619743,-0.52911824,0.059785567
36495541076,0.07192819,0.10093287,-0.29328007,-5.9250894,-0.47564575,-0.04141228
36495542087,0.045260616,0.11119678,-0.17743199,-5.634921,-0.7183925,0.36137453
36495543069,0.027163703,0.16723655,-0.3723143,-5.867015,-0.34616798,0.11604115
36495544067,-0.008378596,0.16199426,-0.30990842,-6.156083,-0.32648998,0.08517137
36495545142,0.043578956,0.121347144,-0.09439725,-5.7472553,-0.8962518,-0.23526047
36495546128,0.055170678,0.11968247,-0.39749593,-5.9938245,-0.40974322,0.0010882791
36495547126,0.06572714,0.15066107,-0.07978827,-5.2444553,-0.8853118,0.4237892
36495548117,0.013382462,0.12207186,-0.2523751,-5.3342924,-0.65907824,0.22426583
36495549140,0.0057572634,0.17528014,-0.25874978,-5.632181,-0.29615164,-0.19800937
36495550193,0.05928562,0.18039317,-0.20752853,-5.169157,-0.4375745,0.2883356
36495551184,0.0370802,0.15997432,-0.25507402,-5.209027,-0.5478545,-0.3772528
36495552178,0.056036223,0.15747595,-0.25357944,-6.1654725,-1.2819597,0.09790301
36495553182,0.05282044,0.12569688,-0.37856042,-6.23539,-1.027636,0.20167373
36495554183,0.032781087,0.13535471,-0.17036664,-5.4711213,-0.36723623,0.074092515
36495555203,0.06922254,0.16009685,-0.12976801,-6.1472197,0.0966868,0.525512
36495556208,0.009215554,0.1124315,-0.15271504,-6.083336,-0.47542995,0.33723474
36495557262,0.07494724,0.12065345,-0.24250574,-5.7597775,-0.59032845,0.9124575
36495558261,0.050180838,0.18054205,-0.19216183,-5.701983,0.12114345,0.38756308
36495559209,0.002220546,0.16576032,-0.22803044,-5.6606903,-0.20703065,0.2637434
36495560238,0.022991767,0.122594535,-0.32480162,-6.0178256,-0.18773961,0.43643725
36495561254,0.12039189,0.17129093,-0.21151607,-5.4582214,0.6245066,0.08947643
36495562251,0.076416455,0.18175541,-0.30607626,-6.0118575,-0.50656474,0.8723054
36495563284,0.075742416,0.09624213,-0.1806958,-6.1503797,-0.8758182,-0.062145583
36495564271,0.09423974,0.21410285,-0.17798993,-5.8252454,0.3039799,-0.26329672
36495565275,0.05221543,0.17316091,-0.23480336,-5.8628798,-0.10929558,0.27537984
36495566275,0.04971728,0.16774313,-0.23153548,-5.86209,-0.36158043,0.23630655
36495567280,0.052378673,0.1475115,-0.32120487,-6.0588384,-1.2264024,0.5936016
36495568292,0.040190462,0.19555238,-0.2246738,-6.198934,0.14683902,-0.017278867
36495569316,0.030725641,0.16903366,-0.16605094,-6.089073,-1.3667835,0.103590585
36495570319,0.033041984,0.11111951,-0.2644523,-5.6881585,-0.5136715,-0.07803953
36495571335,0.06250007,0.19101524,-0.20322281,-6.2536936,-0.81226677,0.8761918
36495572340,0.017360995,0.16406195,-0.16533482,-6.1240673,-0.27950436,0.28241703
36495573342,0.016308174,0.09252621,-0.26894325,-6.217577,-0.7555059,0.10386421
36495574365,0.11378247,0.12219761,-0.35635173,-6.0201206,-1.094731,0.06778825
36495575349,-0.003618925,0.12892534,-0.30606592,-6.5311484,-0.7996857,0.27281693
36495576359,0.041114368,0.069232196,-0.33171892,-6.1774616,-0.51584727,0.5559222
36495577472,0.090585075,0.13446197,-0.22175173,-5.6389656,-0.20256995,0.11033321
36495578414,0.027199375,0.15445738,-0.25671926,-5.896064,-0.22009091,0.6324548
36495579365,0.106743656,0.14285682,-0.23348042,-5.678854,-0.7549809,0.4431937
36495580408,0.071099535,0.1575949,-0.38881162,-5.7124853,-0.6444711,-0.1385697
36495581419,0.058014087,0.1526469,-0.32429215,-5.8462977,-0.51441103,-0.11850877
36495582432,0.04311762,0.180059,-0.22069263,-5.7715755,-0.25164083,0.10257849
36495583418,0.030632343,0.13416272,-0.32890815,-5.6934013,-0.47389293,-0.044991456
36495584435,0.06758733,0.18468727,-0.25518876,-5.4774036,-1.5049002,-0.39489943
36495585480,0.0998024,0.09479954,-0.09968713,-6.2667384,-0.4507979,0.32426754
36495586491,0.060164873,0.17591596,-0.21622856,-5.9501266,-0.3476876,0.41869372
36495587470,0.05442334,0.14787863,-0.2149337,-5.901135,-0.5446799,-0.09958192
36495588485,0.029683923,0.2035401,-0.31833112,-5.696413,-0.7521203,-0.07085123
36495589464,0.11358072,0.17448092,-0.26204106,-5.719152,-1.0277126,0.12109359
36495590611,0.07235822,0.12554543,-0.124619626,-6.0051594,-1.1240914,-0.12051682
36495591542,0.022532996,0.14131507,-0.2644853,-5.3242855,-0.48736957,0.51088196
36495592517,0.023836423,0.107419305,-0.145703,-5.6736007,-0.21365982,0.31116924
36495593494,0.026480738,0.2124177,-0.10210666,-5.8449893,-0.15491161,0.5176712
36495594493,0.08054745,0.15817785,-0.3274602,-6.1986685,-0.49558768,0.5516039
36495595546,0.05610558,0.14853033,-0.18521024,-5.845689,-0.037460204,0.048571803
36495596559,0.08729668,0.2021207,-0.16811381,-5.5870404,-0.6085735,0.14264357
36495597544,0.059366304,0.14615853,-0.23511617,-6.18582,-0.75384486,0.23175105
36495598564,0.07235529,0.13007575,-0.2458408,-5.362695,-1.1952798,0.38795254
36495599668,0.02155254,0.10407841,-0.19612525,-5.6003885,-0.6728808,0.2995612
36495600608,-0.006172403,0.109083965,-0.11852208,-5.772088,-0.63951135,0.0321477
