Timestamp,Fx,Fy,Fz,Tx,Ty,Tz
191194237231,-28.312746,-4.862849,-46.372074,0.815217,-109.50086,-38.295414
191194238239,-28.31103,-4.865912,-46.368446,0.8105575,-109.5289,-38.300735
191194239234,-28.310616,-4.867649,-46.367867,0.8058138,-109.56243,-38.29756
191194240243,-28.314272,-4.8713937,-46.364483,0.7941829,-109.57644,-38.296364
191194241233,-28.31353,-4.8768053,-46.358337,0.7811733,-109.59641,-38.30597
191194242246,-28.30704,-4.875061,-46.368343,0.78655285,-109.64408,-38.310192
191194243243,-28.305708,-4.876751,-46.37734,0.7822637,-109.65473,-38.31123
191194244233,-28.301197,-4.8786364,-46.385338,0.7667337,-109.69023,-38.318283
191194245259,-28.30136,-4.8842807,-46.392776,0.7293142,-109.7092,-38.3205
191194246252,-28.305447,-4.8912067,-46.397724,0.69164675,-109.72463,-38.31966
191194247263,-28.308279,-4.891237,-46.398422,0.67897683,-109.747505,-38.320396
191194248339,-28.311205,-4.8886976,-46.39725,0.68165636,-109.73435,-38.31136
191194249295,-28.315546,-4.885201,-46.389175,0.7057805,-109.72404,-38.316425
191194250317,-28.317085,-4.880555,-46.37904,0.729148,-109.713745,-38.32946
191194251332,-28.325584,-4.875538,-46.37276,0.7511059,-109.68949,-38.3304
191194252337,-28.332033,-4.874656,-46.362774,0.7669727,-109.67026,-38.32034
191194253362,-28.336704,-4.8747764,-46.361538,0.76346666,-109.65278,-38.311768
191194254524,-28.338062,-4.875502,-46.35293,0.7588045,-109.642395,-38.316017
191194255552,-28.340374,-4.873145,-46.34646,0.78595936,-109.63473,-38.31921
191194256581,-28.337488,-4.871718,-46.351944,0.79853004,-109.640884,-38.307625
191194257582,-28.334948,-4.872288,-46.35644,0.81139106,-109.63284,-38.303288
191194258563,-28.33315,-4.875921,-46.357983,0.7998248,-109.64187,-38.30733
191194259520,-28.331114,-4.8789663,-46.37058,0.79069364,-109.6525,-38.306904
191194260515,-28.327984,-4.882827,-46.379276,0.7750751,-109.67856,-38.288383
191194261509,-28.318275,-4.8838034,-46.38539,0.76389515,-109.7082,-38.302296
191194262536,-28.3129,-4.885324,-46.39057,0.7506253,-109.72253,-38.321354
191194263560,-28.312769,-4.8861732,-46.386276,0.76723915,-109.72566,-38.333504
191194264550,-28.313597,-4.890283,-46.39635,0.75785905,-109.71594,-38.339287
191194265550,-28.311409,-4.891663,-46.396286,0.7432368,-109.707535,-38.327446
191194266550,-28.311476,-4.8917747,-46.384148,0.7512078,-109.676796,-38.32406
191194267586,-28.314442,-4.8876457,-46.374126,0.77272856,-109.66535,-38.321655
191194268506,-28.318367,-4.880887,-46.358433,0.7912403,-109.63989,-38.324677
191194269551,-28.325714,-4.879279,-46.34801,0.7869961,-109.59002,-38.31153
191194270548,-28.330538,-4.878282,-46.34315,0.81939733,-109.55418,-38.316143
191194271538,-28.329777,-4.8807282,-46.341213,0.8254373,-109.55296,-38.309364
191194272556,-28.327618,-4.882741,-46.348118,0.8271333,-109.53488,-38.29677
191194273556,-28.323416,-4.8812304,-46.356617,0.81815034,-109.532524,-38.300064
191194274587,-28.320957,-4.877789,-46.353786,0.81349754,-109.53308,-38.29134
191194275536,-28.319424,-4.8805575,-46.35447,0.8212935,-109.52748,-38.295437
191194276526,-28.315527,-4.8782196,-46.365093,0.8301147,-109.55305,-38.305832
191194277555,-28.3109,-4.88212,-46.36697,0.8108395,-109.54865,-38.299637
191194278613,-28.306192,-4.8881865,-46.37746,0.7998959,-109.5608,-38.293877
191194279584,-28.299208,-4.890186,-46.377266,0.7922549,-109.58531,-38.30053
191194280659,-28.295511,-4.890753,-46.384983,0.77249223,-109.58887,-38.306343
191194281619,-28.298517,-4.8879695,-46.378063,0.76564294,-109.54357,-38.30061
191194282554,-28.297647,-4.8864703,-46.3625,0.7676951,-109.52374,-38.31234
191194283611,-28.297747,-4.889047,-46.351597,0.7572913,-109.50586,-38.31096
191194284612,-28.302847,-4.884532,-46.350395,0.7894982,-109.46932,-38.302025
191194285648,-28.305424,-4.875545,-46.344803,0.8214399,-109.42949,-38.297337
191194286622,-28.307146,-4.8752365,-46.334026,0.8157021,-109.38721,-38.286167
191194287640,-28.305304,-4.8738055,-46.34503,0.82922995,-109.37078,-38.293194
191194288662,-28.305319,-4.875706,-46.344425,0.83761656,-109.34423,-38.283504
191194289657,-28.304232,-4.8779426,-46.354816,0.84601235,-109.32769,-38.274395
191194290684,-28.300491,-4.878539,-46.350807,0.86298585,-109.323975,-38.270542
191194291643,-28.29915,-4.881748,-46.361416,0.86841977,-109.31112,-38.26132
191194292699,-28.298988,-4.881368,-46.377415,0.87918365,-109.30351,-38.247204
191194293652,-28.29694,-4.881167,-46.38883,0.8912446,-109.2956,-38.236073
191194294719,-28.291134,-4.882565,-46.39936,0.88367945,-109.29858,-38.233276
