Timestamp,Fx,Fy,Fz,Tx,Ty,Tz
438047183784,-27.562504,-2.8919706,-44.513687,6.1932516,-118.34122,-39.51822
438047184790,-27.56851,-2.8859777,-44.519726,6.2028775,-118.346855,-39.51306
438047185970,-27.575197,-2.8861897,-44.51303,6.2000804,-118.35742,-39.521694
438047186719,-27.577753,-2.8868957,-44.510887,6.1818056,-118.36766,-39.523907
438047187726,-27.581123,-2.8837974,-44.50682,6.183711,-118.382225,-39.531532
438047188726,-27.581875,-2.8814895,-44.506317,6.181382,-118.40638,-39.529003
438047189853,-27.5832,-2.8761725,-44.511154,6.1770687,-118.40819,-39.526955
438047190726,-27.580166,-2.87151,-44.512295,6.1835337,-118.4304,-39.526115
438047191709,-27.581078,-2.872067,-44.51856,6.168431,-118.44817,-39.53816
438047193342,-27.584145,-2.8709235,-44.523193,6.1639934,-118.468414,-39.543755
438047193794,-27.58195,-2.8670206,-44.52393,6.164906,-118.50426,-39.54544
438047194757,-27.579311,-2.871728,-44.52185,6.142413,-118.53762,-39.561214
438047195905,-27.577793,-2.8696804,-44.536396,6.127028,-118.547676,-39.562584
438047196735,-27.578638,-2.8687253,-44.539196,6.1283092,-118.57155,-39.57539
438047197704,-27.578009,-2.86914,-44.551987,6.126617,-118.5953,-39.571507
438047198746,-27.580803,-2.8659217,-44.555344,6.140085,-118.6166,-39.584732
438047199918,-27.580185,-2.8668761,-44.55368,6.1339645,-118.64596,-39.606236
438047200861,-27.58582,-2.869943,-44.562317,6.1201525,-118.65189,-39.62638
438047201829,-27.59026,-2.8706503,-44.55903,6.114846,-118.656624,-39.642483
438047202919,-27.590008,-2.8722124,-44.559315,6.1034026,-118.6764,-39.647484
438047203872,-27.593527,-2.8750284,-44.56107,6.1086726,-118.6998,-39.651413
438047204915,-27.59577,-2.8725832,-44.5696,6.11191,-118.721016,-39.66453
438047205936,-27.59596,-2.8764148,-44.56529,6.0883484,-118.7537,-39.6818
438047206914,-27.595112,-2.8743126,-44.56403,6.0960226,-118.776566,-39.68655
438047207898,-27.592043,-2.872307,-44.55604,6.1038737,-118.80045,-39.702724
438047208946,-27.594414,-2.8742514,-44.56387,6.0780663,-118.811806,-39.713566
438047210016,-27.591015,-2.871361,-44.56661,6.088058,-118.8461,-39.70527
438047211071,-27.590065,-2.8670173,-44.562725,6.0858893,-118.85811,-39.69788
438047212089,-27.588017,-2.8625908,-44.56654,6.1000285,-118.89368,-39.690857
438047213321,-27.589647,-2.858714,-44.569473,6.103229,-118.89049,-39.701153
438047214006,-27.591908,-2.857241,-44.557396,6.085797,-118.89401,-39.71162
438047215085,-27.595478,-2.855339,-44.56059,6.0780234,-118.894,-39.704636
438047216066,-27.595726,-2.8494122,-44.56256,6.10356,-118.902054,-39.703377
438047217043,-27.59517,-2.847262,-44.5732,6.0967617,-118.913345,-39.69775
438047218004,-27.597788,-2.8509777,-44.58262,6.065538,-118.9148,-39.71259
438047219139,-27.596504,-2.8448148,-44.584076,6.088947,-118.91563,-39.716423
438047220190,-27.599703,-2.8424723,-44.587894,6.094585,-118.90573,-39.720184
438047221480,-27.604057,-2.8386774,-44.58721,6.116859,-118.89724,-39.720036
438047222574,-27.603704,-2.8420389,-44.58779,6.1091056,-118.90374,-39.71468
438047223471,-27.60242,-2.8463333,-44.59094,6.103126,-118.9184,-39.7098
438047224101,-27.601364,-2.8475926,-44.60643,6.087208,-118.92425,-39.712486
438047225151,-27.601797,-2.850892,-44.600735,6.0865197,-118.94261,-39.70745
438047226033,-27.604599,-2.8549485,-44.60928,6.069876,-118.96369,-39.720993
438047227206,-27.603695,-2.857323,-44.605473,6.070003,-118.98573,-39.734932
438047228057,-27.606857,-2.8508816,-44.602425,6.0892725,-118.992485,-39.73083
438047230756,-27.602894,-2.8549044,-44.60098,6.0654573,-119.02394,-39.71593
438047230780,-27.601183,-2.860317,-44.600075,6.041173,-119.04947,-39.725494
438047231267,-27.597967,-2.8667688,-44.603752,6.016274,-119.07667,-39.740322
438047232409,-27.598934,-2.8689525,-44.601856,6.003595,-119.07139,-39.75962
438047233514,-27.598186,-2.8705254,-44.600212,5.9924064,-119.08389,-39.761833
438047234077,-27.602962,-2.8687177,-44.594894,6.013883,-119.06976,-39.747063
438047235796,-27.602175,-2.866867,-44.599823,6.017366,-119.0649,-39.75687
438047236474,-27.60051,-2.867722,-44.59499,6.024327,-119.04834,-39.741817
438047238107,-27.602161,-2.8674085,-44.59192,6.0304093,-119.03212,-39.72624
438047238124,-27.598484,-2.8723314,-44.589417,6.034008,-119.045456,-39.72
438047240053,-27.601397,-2.8731947,-44.58585,6.0385194,-119.031906,-39.736988
438047240064,-27.605404,-2.872604,-44.58718,6.057247,-119.01637,-39.731583
438047243332,-27.605303,-2.8722017,-44.58607,6.0653257,-119.02011,-39.71878
438047243349,-27.6058,-2.868466,-44.585854,6.0880795,-119.020485,-39.714638
438047243351,-27.609983,-2.8653343,-44.5844,6.1099997,-119.01584,-39.705505
438047246820,-27.605621,-2.868006,-44.581944,6.10024,-119.0227,-39.709423
438047246844,-27.600544,-2.8710365,-44.578922,6.1036286,-119.032394,-39.717434
438047246846,-27.602154,-2.8755846,-44.573795,6.082298,-119.037926,-39.717506
438047247270,-27.607157,-2.8803952,-44.57515,6.0655894,-119.0211,-39.72968
438047248318,-27.610067,-2.880442,-44.573345,6.055934,-119.00013,-39.716454
438047249749,-27.611746,-2.8837178,-44.573048,6.050103,-118.99111,-39.71052
438047250462,-27.612486,-2.8860621,-44.572563,6.038338,-118.982574,-39.711517
438047253690,-27.614164,-2.8857462,-44.575905,6.037142,-118.97765,-39.70446
438047253697,-27.615177,-2.8891206,-44.576332,6.023873,-118.96079,-39.69589
438047253698,-27.609896,-2.8930268,-44.574112,6.0191216,-118.94761,-39.705418
438047254460,-27.609112,-2.8947856,-44.579216,6.0127683,-118.93473,-39.706882
438047256386,-27.612219,-2.895491,-44.572445,6.0070662,-118.9001,-39.686325
438047256392,-27.612959,-2.894165,-44.56845,6.022817,-118.86838,-39.676304
438047257214,-27.608135,-2.8940403,-44.558655,6.02822,-118.86508,-39.662098
438047258200,-27.606447,-2.8997586,-44.552868,6.0257835,-118.85236,-39.671757
438047259170,-27.602377,-2.898626,-44.552807,6.039232,-118.84108,-39.671223
438047260316,-27.600147,-2.90013,-44.550453,6.0454173,-118.81825,-39.650642
438047261516,-27.598307,-2.8992994,-44.54365,6.056025,-118.789505,-39.651176
438047262460,-27.598959,-2.9034076,-44.532116,6.0417533,-118.77261,-39.647476
438047263575,-27.60025,-2.9067504,-44.52456,6.0281477,-118.76164,-39.64343
438047264422,-27.60114,-2.904866,-44.51658,6.0375013,-118.72385,-39.644474
438047265531,-27.597162,-2.9042583,-44.52369,6.038254,-118.72923,-39.65173
438047266566,-27.593094,-2.9012773,-44.51745,6.0750136,-118.72716,-39.634705
438047267541,-27.591547,-2.8975196,-44.519196,6.1105685,-118.701775,-39.628014
438047268604,-27.588352,-2.8910022,-44.521927,6.141341,-118.69214,-39.62042
438047269489,-27.58881,-2.8924325,-44.517025,6.138599,-118.67027,-39.610275
438047270472,-27.588419,-2.892111,-44.509735,6.141364,-118.647705,-39.60931
438047271465,-27.584385,-2.8986838,-44.499367,6.1330886,-118.6304,-39.59613
438047272467,-27.57989,-2.8921344,-44.503513,6.1699233,-118.631874,-39.58877
438047273513,-27.5783,-2.8880706,-44.50762,6.184203,-118.60188,-39.580173
438047274520,-27.575277,-2.8858373,-44.506424,6.2059083,-118.60573,-39.565365
438047276026,-27.577564,-2.8862982,-44.50241,6.219709,-118.57093,-39.543694
438047276490,-27.57796,-2.88534,-44.50656,6.2225113,-118.54402,-39.556767
438047277639,-27.579329,-2.8864555,-44.503864,6.2048435,-118.53387,-39.55241
438047278619,-27.579721,-2.8909214,-44.502144,6.1840577,-118.519485,-39.551582
438047280092,-27.578518,-2.8893397,-44.502666,6.195605,-118.50441,-39.55114
438047280597,-27.575237,-2.8873265,-44.50289,6.2060633,-118.508766,-39.55542
438047282703,-27.57873,-2.882369,-44.506786,6.215088,-118.4846,-39.567966
438047282723,-27.577793,-2.8841825,-44.51185,6.2133107,-118.46032,-39.578434
