Timestamp,Fx,Fy,Fz,Tx,Ty,Tz
188724297593,-28.699549,-5.66598,-48.084206,-3.8229659,-107.907974,-38.33085
188724298581,-28.702356,-5.6634173,-48.088005,-3.798108,-107.88703,-38.33257
188724299579,-28.702988,-5.6660824,-48.092804,-3.8040292,-107.88982,-38.33196
188724300552,-28.703064,-5.6669574,-48.10136,-3.790625,-107.89176,-38.32585
188724301633,-28.704556,-5.667672,-48.097576,-3.7876267,-107.90141,-38.330276
188724302581,-28.708033,-5.666769,-48.095673,-3.7887847,-107.88479,-38.32479
188724303625,-28.708527,-5.6655183,-48.089577,-3.7785661,-107.87415,-38.319546
188724304583,-28.705036,-5.667079,-48.079548,-3.7767541,-107.880424,-38.330215
188724305682,-28.704279,-5.674382,-48.08035,-3.7816863,-107.88036,-38.337437
188724306588,-28.700602,-5.675124,-48.08416,-3.7742789,-107.878784,-38.33438
188724307763,-28.6983,-5.6745243,-48.088947,-3.7694921,-107.89058,-38.33088
188724308617,-28.693806,-5.6729765,-48.086216,-3.7703948,-107.902115,-38.3233
188724309625,-28.68975,-5.6701436,-48.085583,-3.7618487,-107.907585,-38.33177
188724310774,-28.689358,-5.6665025,-48.086273,-3.7569835,-107.890114,-38.33352
188724311715,-28.68566,-5.6640077,-48.089794,-3.7532463,-107.893105,-38.325222
188724313197,-28.681494,-5.662018,-48.08715,-3.7443833,-107.915184,-38.3253
188724313739,-28.6792,-5.6625457,-48.09269,-3.7576396,-107.92678,-38.322906
188724314719,-28.681072,-5.657194,-48.102634,-3.741933,-107.90597,-38.321835
188724315777,-28.679216,-5.6505175,-48.101482,-3.7276673,-107.90326,-38.303127
188724316696,-28.678856,-5.6456065,-48.103058,-3.7316155,-107.89488,-38.303234
188724317695,-28.679125,-5.644451,-48.099865,-3.7354593,-107.888695,-38.302986
188724318713,-28.680609,-5.6447716,-48.10167,-3.7395737,-107.88099,-38.32187
188724319785,-28.6807,-5.6477876,-48.104942,-3.7607317,-107.88036,-38.3222
188724320736,-28.67875,-5.6483774,-48.098343,-3.7775679,-107.89479,-38.320465
188724321702,-28.679085,-5.649721,-48.104248,-3.7832265,-107.8968,-38.327145
188724322752,-28.67882,-5.6476507,-48.11381,-3.7778769,-107.88354,-38.319866
188724323741,-28.678703,-5.644809,-48.11159,-3.7793362,-107.86836,-38.31201
188724324783,-28.675604,-5.645173,-48.11658,-3.7922013,-107.88413,-38.31056
188724325757,-28.674656,-5.6469774,-48.11925,-3.8103015,-107.87639,-38.308098
188724326848,-28.674648,-5.6445785,-48.12762,-3.8175344,-107.89339,-38.31453
188724327833,-28.673697,-5.6443095,-48.135647,-3.8330593,-107.89561,-38.32387
188724328849,-28.675377,-5.6447434,-48.14023,-3.856795,-107.89436,-38.308834
188724329850,-28.673218,-5.638087,-48.134796,-3.8358786,-107.92025,-38.31195
188724330860,-28.67342,-5.635485,-48.139816,-3.83209,-107.90939,-38.31989
188724331853,-28.673532,-5.631856,-48.139515,-3.83658,-107.904015,-38.3223
188724332847,-28.671412,-5.6333513,-48.14021,-3.852592,-107.92417,-38.333168
188724333828,-28.672642,-5.634538,-48.141037,-3.8524742,-107.916405,-38.34345
188724334837,-28.67427,-5.6315036,-48.137276,-3.8418064,-107.91443,-38.325867
188724335860,-28.672127,-5.630389,-48.14351,-3.8254693,-107.92492,-38.340458
188724336896,-28.669538,-5.629666,-48.137764,-3.8287694,-107.90902,-38.333553
188724337979,-28.669209,-5.6266885,-48.128345,-3.8021052,-107.90579,-38.339027
188724338926,-28.66698,-5.6242385,-48.12276,-3.7935593,-107.913635,-38.342457
188724339918,-28.670515,-5.6259894,-48.128414,-3.8064768,-107.885155,-38.33348
188724340914,-28.670856,-5.624702,-48.127174,-3.806347,-107.87584,-38.324196
188724341896,-28.672699,-5.624223,-48.126465,-3.797939,-107.85231,-38.311844
188724342946,-28.674566,-5.6219773,-48.131985,-3.791551,-107.8433,-38.30606
188724343994,-28.673841,-5.6219077,-48.13379,-3.788841,-107.844604,-38.306335
188724345011,-28.673038,-5.6246653,-48.13208,-3.7953503,-107.837944,-38.319633
188724345987,-28.675093,-5.622077,-48.126434,-3.7987328,-107.83901,-38.307384
188724347039,-28.677666,-5.624263,-48.12643,-3.7924328,-107.83032,-38.31108
188724348023,-28.677605,-5.6202736,-48.12866,-3.7783492,-107.821724,-38.298454
188724349012,-28.679323,-5.6210437,-48.12926,-3.766242,-107.78552,-38.29133
188724349979,-28.677261,-5.6212926,-48.135685,-3.7606664,-107.78489,-38.29651
188724350987,-28.677773,-5.622567,-48.13388,-3.7639275,-107.78421,-38.30403
188724352051,-28.674479,-5.6256886,-48.13014,-3.78313,-107.79978,-38.301426
188724353099,-28.674356,-5.626613,-48.121906,-3.7663212,-107.78611,-38.29911
188724354077,-28.669823,-5.626481,-48.123104,-3.7620003,-107.80249,-38.306087
188724355137,-28.671406,-5.626696,-48.125343,-3.7526186,-107.79711,-38.307144
188724356033,-28.670769,-5.6319137,-48.13129,-3.7673438,-107.79493,-38.325157
188724357143,-28.673216,-5.634904,-48.130627,-3.7629478,-107.80152,-38.332058
188724358048,-28.673796,-5.6373186,-48.13545,-3.7596378,-107.80196,-38.335884
188724359134,-28.673967,-5.637293,-48.13702,-3.7651293,-107.82231,-38.351418
188724360139,-28.672384,-5.63778,-48.125767,-3.766489,-107.834885,-38.35621
188724361151,-28.672897,-5.6410537,-48.125835,-3.7613153,-107.838806,-38.3556
188724362141,-28.674374,-5.6381426,-48.122707,-3.733579,-107.84282,-38.350143
