Timestamp,Fx,Fy,Fz,Tx,Ty,Tz
187574851336,-26.31172,0.6084644,-47.93769,15.405813,-123.73504,-36.919674
187574852314,-26.308462,0.6084075,-47.941353,15.429709,-123.75257,-36.88591
187574853533,-26.308943,0.60647875,-47.9455,15.46478,-123.752846,-36.876053
187574854406,-26.313477,0.6038163,-47.943615,15.47651,-123.754715,-36.868553
187574855430,-26.31612,0.6045867,-47.937546,15.495644,-123.75869,-36.855312
187574857094,-26.315468,0.59935266,-47.93679,15.5057955,-123.77061,-36.84872
187574857453,-26.314217,0.59566325,-47.93368,15.501897,-123.7849,-36.84029
187574858441,-26.314726,0.59680325,-47.933365,15.515086,-123.79493,-36.8348
187574859427,-26.318771,0.59344673,-47.934494,15.513765,-123.78737,-36.818035
187574860414,-26.319054,0.595562,-47.93582,15.52061,-123.812454,-36.82156
187574861575,-26.317377,0.5979921,-47.929527,15.53001,-123.827736,-36.834774
187574862493,-26.318733,0.60076165,-47.924706,15.541791,-123.81762,-36.84433
187574863403,-26.323822,0.60563123,-47.920273,15.541823,-123.80266,-36.83959
187574864506,-26.319347,0.60746014,-47.916645,15.535312,-123.81585,-36.84696
187574865424,-26.323042,0.60615766,-47.923283,15.505505,-123.80319,-36.856865
187574866534,-26.323387,0.6103568,-47.922066,15.499547,-123.79983,-36.868095
187574867650,-26.322834,0.61098397,-47.919506,15.490538,-123.80619,-36.886303
187574868423,-26.32046,0.60726094,-47.921288,15.458929,-123.82434,-36.90693
187574869519,-26.316206,0.61241573,-47.920315,15.441824,-123.836174,-36.932514
187574870709,-26.314749,0.6161405,-47.91942,15.421985,-123.828964,-36.936775
187574871718,-26.316345,0.6193279,-47.92083,15.394799,-123.813324,-36.952038
187574872719,-26.319235,0.62163174,-47.92208,15.348464,-123.79532,-36.976982
187574873716,-26.31233,0.6267906,-47.92487,15.318226,-123.80398,-37.005543
187574874735,-26.313532,0.6307395,-47.928123,15.282079,-123.781075,-37.021782
187574875766,-26.308695,0.63593525,-47.93188,15.257045,-123.778725,-37.0554
187574876762,-26.305996,0.645336,-47.930138,15.232951,-123.765976,-37.087555
187574877700,-26.306456,0.65342474,-47.93111,15.21891,-123.72863,-37.11408
187574878786,-26.302572,0.66254956,-47.932404,15.188063,-123.71081,-37.14155
187574879797,-26.299997,0.66589147,-47.936752,15.139546,-123.70999,-37.164467
187574880827,-26.295202,0.6741765,-47.93317,15.1083975,-123.702034,-37.211975
187574881640,-26.288343,0.68217325,-47.93225,15.075529,-123.6992,-37.239853
187574882762,-26.284864,0.6896072,-47.936752,15.050423,-123.68157,-37.26974
187574883683,-26.285433,0.69574463,-47.93029,15.010972,-123.64398,-37.292667
187574884851,-26.276789,0.70437264,-47.930054,14.99495,-123.64753,-37.333004
187574885718,-26.274092,0.7127849,-47.92808,14.957218,-123.61938,-37.35874
187574886637,-26.269478,0.7181605,-47.93102,14.911416,-123.60164,-37.400112
187574887608,-26.258118,0.7247462,-47.935394,14.855696,-123.61277,-37.44723
187574888689,-26.256939,0.73182845,-47.935463,14.818494,-123.57235,-37.494713
187574889627,-26.24976,0.7392989,-47.93206,14.769233,-123.54049,-37.556633
187574890667,-26.243212,0.74688894,-47.93392,14.70937,-123.51868,-37.606037
187574891974,-26.241766,0.7529842,-47.928738,14.668206,-123.48362,-37.651077
187574892771,-26.23448,0.75669515,-47.91723,14.618792,-123.477554,-37.710754
187574893727,-26.227177,0.7622273,-47.92432,14.57472,-123.46997,-37.762974
187574894742,-26.224869,0.7691498,-47.920094,14.507585,-123.45138,-37.81791
187574895706,-26.219812,0.77644366,-47.913654,14.458495,-123.436035,-37.871616
187574896804,-26.21528,0.78526527,-47.907806,14.421921,-123.42291,-37.917465
187574897719,-26.214855,0.79197085,-47.89871,14.372637,-123.40342,-37.96222
187574898728,-26.20857,0.79774773,-47.895767,14.331908,-123.41221,-37.98517
187574899784,-26.207247,0.80417275,-47.889904,14.297348,-123.395164,-37.99734
187574900733,-26.205248,0.8100265,-47.88613,14.276562,-123.3916,-38.01111
187574901714,-26.203175,0.8131231,-47.89036,14.223871,-123.38289,-38.03713
187574902791,-26.200136,0.8249769,-47.891697,14.211326,-123.37665,-38.041443
187574903715,-26.196404,0.82930976,-47.89267,14.178366,-123.36965,-38.06517
187574904708,-26.190235,0.8352999,-47.894955,14.170241,-123.3733,-38.06786
187574905733,-26.189064,0.83877707,-47.893543,14.161399,-123.37754,-38.086937
187574906807,-26.187706,0.8397472,-47.890575,14.14544,-123.38455,-38.082195
187574907827,-26.186512,0.8418587,-47.89149,14.138419,-123.37852,-38.07071
187574908802,-26.184895,0.8425855,-47.891396,14.118495,-123.384705,-38.073357
187574909999,-26.18413,0.8419146,-47.89236,14.104623,-123.39387,-38.08481
187574910825,-26.186079,0.8382639,-47.90114,14.063687,-123.386185,-38.076584
187574911890,-26.184902,0.83705246,-47.899654,14.071208,-123.37871,-38.068203
187574912829,-26.185278,0.83191246,-47.900436,14.059083,-123.378685,-38.06778
187574913801,-26.184862,0.8299765,-47.893803,14.0566635,-123.39417,-38.05707
187574914804,-26.190134,0.8251344,-47.888367,14.040794,-123.37891,-38.040287
187574915836,-26.19048,0.81956494,-47.884125,14.027278,-123.39989,-38.0187
187574916832,-26.194092,0.808795,-47.88876,13.994869,-123.39242,-38.01307
187574917834,-26.197117,0.8025511,-47.8919,13.997465,-123.39657,-37.995274
187574918857,-26.20067,0.8030557,-47.894035,14.023693,-123.39553,-37.969532
187574919855,-26.202118,0.8006864,-47.89526,14.050676,-123.42273,-37.950825
187574920861,-26.207329,0.7963087,-47.88601,14.093698,-123.42264,-37.93817
187574921885,-26.208605,0.79541385,-47.88962,14.134372,-123.44427,-37.911884
187574922884,-26.207085,0.7926671,-47.892765,14.175196,-123.46522,-37.889633
187574923976,-26.215355,0.7868674,-47.891823,14.212786,-123.45898,-37.855236
187574924968,-26.216507,0.77217245,-47.899452,14.227571,-123.4805,-37.8365
187574926022,-26.217722,0.76558346,-47.902527,14.2674675,-123.49655,-37.79818
187574927052,-26.21909,0.76277053,-47.902386,14.330418,-123.51164,-37.756844
187574928054,-26.220852,0.75864476,-47.900963,14.387421,-123.523926,-37.707592
187574929042,-26.224926,0.75045305,-47.90102,14.427991,-123.52517,-37.67643
187574930026,-26.230581,0.7447021,-47.897633,14.472131,-123.51868,-37.62019
187574930992,-26.23333,0.7428393,-47.89305,14.537269,-123.534676,-37.564144
187574931966,-26.24169,0.73241216,-47.88557,14.548536,-123.55875,-37.516026
187574932991,-26.252447,0.72286147,-47.875675,14.577942,-123.567444,-37.467514
187574933991,-26.253342,0.71907663,-47.874355,14.63558,-123.59058,-37.41961
187574934987,-26.260048,0.7176131,-47.872192,14.694991,-123.60344,-37.37748
187574936011,-26.267796,0.7101135,-47.876373,14.733426,-123.59581,-37.34119
